2019-10-24 23:13:17.268264, 1, -3.95, 5.92, 6.71, -0.13, -0.75, 0.62, -0.02, 0.01, -0.05, 353.31, -23.62, -41.06
2019-10-24 23:13:17.268264, 1, -3.89, 5.86, 6.74, -0.37, -0.75, 0.06, 0.03, -0.04, -0.02, 353.31, -23.56, -41.06
2019-10-24 23:13:17.319888, 1, -3.83, 5.89, 6.93, -0.13, -0.62, 0.44, 0.09, 0.0, 0.16, 353.31, -23.56, -41.06
2019-10-24 23:13:17.319888, 1, -3.91, 5.98, 6.77, 0.0, -0.19, 0.19, 0.01, 0.07, 0.0, 353.31, -23.56, -41.06
2019-10-24 23:13:17.364726, 1, -3.93, 5.99, 6.75, -0.13, 0.37, -0.5, -0.03, -0.01, 0.0, 353.31, -23.56, -41.06
2019-10-24 23:13:17.364726, 1, -3.92, 5.86, 6.79, 0.25, 0.31, -0.06, 0.04, -0.05, 0.01, 353.31, -23.56, -41.06
2019-10-24 23:13:17.364726, 1, -3.84, 5.88, 6.71, 0.56, 0.19, 0.13, 0.09, -0.03, 0.01, 353.31, -23.56, -41.06
2019-10-24 23:13:17.407619, 1, -3.87, 5.86, 6.81, 0.13, 0.31, -0.19, 0.05, -0.04, 0.03, 353.31, -23.56, -41.06
2019-10-24 23:13:17.407619, 1, -4.01, 5.88, 6.79, -0.13, 0.69, 0.37, -0.08, -0.01, 0.01, 353.31, -23.56, -41.06
2019-10-24 23:13:17.449858, 1, -4.02, 5.93, 6.65, -0.13, 0.88, 0.31, -0.09, 0.02, -0.11, 353.31, -23.62, -41.06
2019-10-24 23:13:17.449858, 1, -3.82, 5.83, 6.69, -0.06, 0.75, 0.06, 0.1, -0.07, -0.07, 353.31, -23.62, -41.06
2019-10-24 23:13:17.497889, 1, -3.83, 5.87, 6.55, 0.06, 0.25, 0.69, 0.09, -0.03, -0.21, 353.25, -23.56, -41.06
2019-10-24 23:13:17.497889, 1, -3.97, 6.02, 6.71, -0.06, -0.13, 1.12, -0.04, 0.11, -0.05, 353.25, -23.56, -41.06
2019-10-24 23:13:17.497889, 1, -3.97, 6.05, 6.79, -0.25, -0.19, 0.44, -0.04, 0.14, 0.02, 353.25, -23.56, -41.13
2019-10-24 23:13:17.543733, 1, -3.86, 5.99, 6.74, -0.31, 0.62, -0.37, 0.06, 0.08, -0.01, 353.25, -23.56, -41.13
2019-10-24 23:13:17.543733, 1, -3.84, 5.9, 6.71, -0.37, 0.5, -0.94, 0.08, 0.0, -0.04, 353.25, -23.62, -41.13
2019-10-24 23:13:17.586945, 1, -3.92, 5.88, 6.55, 0.19, -0.06, -0.44, 0.0, -0.02, -0.21, 353.25, -23.62, -41.13
2019-10-24 23:13:17.586945, 1, -3.93, 5.86, 6.67, 0.13, -0.56, -0.5, 0.0, -0.04, -0.08, 353.25, -23.62, -41.13
2019-10-24 23:13:17.629197, 1, -3.92, 5.74, 6.73, -0.06, -0.62, -0.44, 0.0, -0.16, -0.03, 353.31, -23.62, -41.13
2019-10-24 23:13:17.629197, 1, -3.87, 5.79, 6.65, -0.06, -0.31, 0.62, 0.05, -0.11, -0.11, 353.25, -23.56, -41.13
2019-10-24 23:13:17.676261, 1, -3.87, 5.9, 6.72, -0.44, -0.5, 0.75, 0.05, 0.0, -0.04, 353.25, -23.56, -41.13
2019-10-24 23:13:17.676261, 1, -3.87, 5.97, 6.7, 0.06, -0.81, 0.81, 0.02, 0.08, -0.01, 353.25, -23.56, -41.13
2019-10-24 23:13:17.676261, 1, -3.9, 6.01, 6.79, -0.19, -0.5, 0.31, 0.01, 0.1, 0.02, 353.25, -23.56, -41.13
2019-10-24 23:13:17.723442, 1, -3.9, 6.01, 6.83, -0.19, -0.25, 0.0, 0.01, 0.09, 0.07, 353.25, -23.56, -41.13
2019-10-24 23:13:17.723442, 1, -3.89, 5.95, 6.73, -0.19, 0.06, -0.25, 0.03, 0.04, -0.03, 353.25, -23.56, -41.13
2019-10-24 23:13:17.766132, 1, -3.88, 5.91, 6.75, -0.37, 0.19, -0.37, 0.04, 0.0, -0.01, 353.25, -23.56, -41.13
2019-10-24 23:13:17.766132, 1, -3.93, 5.85, 6.63, -0.19, -0.13, -0.37, 0.0, -0.05, -0.13, 353.25, -23.56, -41.13
2019-10-24 23:13:17.808961, 1, -3.92, 5.84, 6.71, -0.31, -0.25, -0.19, 0.0, -0.06, -0.05, 353.25, -23.56, -41.13
2019-10-24 23:13:17.808961, 1, -3.93, 5.87, 6.68, -0.06, 0.06, 0.13, -0.01, -0.04, -0.08, 353.25, -23.56, -41.13
2019-10-24 23:13:17.857904, 1, -3.91, 5.92, 6.59, -0.06, -0.19, 0.37, 0.06, 0.03, -0.05, 353.25, -23.56, -41.13
2019-10-24 23:13:17.857904, 1, -3.84, 5.96, 6.74, -0.19, -0.19, 0.31, 0.05, 0.06, -0.05, 353.25, -23.56, -41.13
2019-10-24 23:13:17.857904, 1, -3.9, 5.93, 6.64, -0.19, -0.75, -0.13, 0.01, 0.02, -0.12, 353.25, -23.56, -41.13
2019-10-24 23:13:17.909049, 1, -3.92, 5.93, 6.81, 0.13, -0.75, -0.06, 0.0, 0.01, 0.04, 353.25, -23.56, -41.13
2019-10-24 23:13:17.909049, 1, -3.89, 5.91, 6.69, -0.5, 0.06, -0.13, 0.02, 0.0, -0.07, 353.25, -23.56, -41.13
2019-10-24 23:13:17.958246, 1, -3.89, 5.89, 6.66, -0.37, -0.19, -0.31, 0.03, -0.01, -0.1, 353.25, -23.56, -41.13
2019-10-24 23:13:17.958246, 1, -3.89, 5.9, 6.8, 0.06, -0.81, -0.13, 0.01, 0.0, 0.03, 353.25, -23.5, -41.13
2019-10-24 23:13:17.958246, 1, -3.89, 5.86, 6.73, 0.0, -0.56, -0.25, 0.02, -0.05, -0.03, 353.25, -23.5, -41.13
2019-10-24 23:13:18.000751, 1, -3.94, 5.87, 6.82, -0.31, -0.06, -0.06, -0.02, -0.04, 0.05, 353.25, -23.5, -41.13
2019-10-24 23:13:18.000751, 1, -3.95, 5.89, 6.81, 0.0, 0.25, 0.06, -0.03, -0.02, 0.04, 353.25, -23.5, -41.13
2019-10-24 23:13:18.075701, 1, -3.9, 5.84, 6.68, -0.31, 0.19, 0.0, 0.01, -0.06, -0.08, 353.25, -23.5, -41.13
2019-10-24 23:13:18.075701, 1, -3.91, 5.82, 6.8, -0.31, 0.06, 0.13, 0.01, -0.09, 0.03, 353.25, -23.5, -41.13
2019-10-24 23:13:18.075701, 1, -3.91, 5.89, 6.69, 0.13, 0.31, 0.75, 0.0, -0.01, -0.07, 353.25, -23.5, -41.13
2019-10-24 23:13:18.075701, 1, -3.89, 6.0, 6.76, 0.25, 0.56, 0.81, 0.02, 0.08, 0.0, 353.25, -23.5, -41.13
2019-10-24 23:13:18.126554, 1, -3.9, 6.0, 6.74, -0.25, 0.62, -0.06, 0.01, 0.08, -0.02, 353.25, -23.5, -41.13
2019-10-24 23:13:18.126554, 1, -3.91, 5.94, 6.67, -0.44, 0.62, -0.69, 0.0, 0.02, -0.09, 353.25, -23.5, -41.13
2019-10-24 23:13:18.175750, 1, -3.91, 5.82, 6.72, -0.19, 0.56, -0.62, 0.0, -0.08, -0.03, 353.25, -23.56, -41.13
2019-10-24 23:13:18.175750, 1, -3.88, 5.85, 6.58, -0.19, 0.56, 0.06, 0.03, -0.06, -0.18, 353.25, -23.56, -41.13
2019-10-24 23:13:18.175750, 1, -3.87, 5.87, 6.59, -0.25, 0.0, 0.13, 0.04, -0.03, -0.17, 353.25, -23.56, -41.13
2019-10-24 23:13:18.219717, 1, -3.89, 5.92, 6.65, -0.19, -0.81, 0.31, 0.02, 0.0, -0.11, 353.25, -23.5, -41.13
2019-10-24 23:13:18.219717, 1, -3.91, 5.94, 6.68, 0.13, -1.0, 0.13, 0.0, 0.03, -0.08, 353.25, -23.5, -41.13
2019-10-24 23:13:18.276903, 1, -3.92, 5.93, 6.76, -0.5, -0.69, -0.19, 0.0, 0.02, 0.0, 353.25, -23.5, -41.13
2019-10-24 23:13:18.276903, 1, -3.89, 5.86, 6.59, -0.37, -0.56, -0.31, 0.06, -0.04, -0.1, 353.25, -23.5, -41.13
2019-10-24 23:13:18.276903, 1, -3.87, 5.88, 6.72, -0.25, -0.88, 0.13, 0.04, -0.03, -0.04, 353.25, -23.5, -41.13
2019-10-24 23:13:18.319963, 1, -3.88, 5.94, 6.77, -0.25, -0.88, -0.06, 0.02, 0.03, 0.0, 353.25, -23.5, -41.06
2019-10-24 23:13:18.319963, 1, -3.94, 5.95, 6.73, -0.25, -0.75, -0.13, -0.03, 0.03, -0.03, 353.31, -23.44, -41.06
2019-10-24 23:13:18.368831, 1, -3.89, 5.88, 6.77, -0.25, -0.5, -0.44, 0.01, -0.02, 0.0, 353.31, -23.44, -41.06
2019-10-24 23:13:18.368831, 1, -3.88, 5.91, 6.64, -0.25, -0.37, 0.0, 0.0, 0.01, -0.11, 353.31, -23.44, -41.06
2019-10-24 23:13:18.415782, 1, -3.88, 5.93, 6.68, -0.25, -0.5, -0.13, 0.02, 0.01, -0.09, 353.31, -23.44, -41.06
2019-10-24 23:13:18.415782, 1, -3.87, 5.85, 6.67, -0.37, -1.06, -0.69, 0.03, -0.05, -0.09, 353.31, -23.44, -41.06
2019-10-24 23:13:18.415782, 1, -3.9, 5.86, 6.69, -0.06, -1.06, -0.19, 0.0, -0.05, -0.08, 353.31, -23.44, -41.06
2019-10-24 23:13:18.496689, 1, -3.9, 5.9, 6.72, -0.19, -1.19, -0.06, 0.0, 0.0, -0.04, 353.31, -23.44, -41.06
